age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
68,Male,Premium,18.66,57,Africa,Desktop,17.99,1,Credit Card,1,0.32,Drama
59,Female,Standard,4.17,57,Asia,Tablet,13.99,1,PayPal,4,0.07,Horror
69,Other,Basic,2.16,57,Europe,Tablet,8.99,1,Crypto,2,0.04,Action
65,Male,Premium,31.99,57,Asia,Mobile,17.99,0,PayPal,2,0.55,Action
70,Other,Basic,26.98,57,North America,TV,8.99,1,Crypto,4,0.47,Horror
65,Female,Standard,8.23,57,Asia,TV,13.99,1,Crypto,1,0.14,Comedy
47,Female,Basic,16.29,57,North America,Tablet,8.99,1,Credit Card,3,0.28,Horror
39,Male,Premium,21.09,57,North America,Laptop,17.99,0,Gift Card,2,0.36,Drama
35,Female,Premium,19.05,57,Oceania,Mobile,17.99,0,Credit Card,5,0.33,Action
63,Male,Premium,1.43,57,Asia,TV,17.99,1,Gift Card,5,0.02,Comedy
41,Female,Standard,3.35,57,Oceania,Tablet,13.99,1,Crypto,3,0.06,Horror
21,Female,Premium,4.07,56,South America,Desktop,17.99,1,Credit Card,4,0.07,Action
30,Male,Basic,1.3,56,Africa,TV,8.99,1,Credit Card,1,0.02,Documentary
52,Other,Premium,6.62,56,Asia,Desktop,17.99,1,Gift Card,1,0.12,Comedy
50,Other,Basic,8.97,56,Asia,Laptop,8.99,1,Credit Card,4,0.16,Comedy
24,Female,Basic,2.42,56,Europe,Tablet,8.99,1,Crypto,3,0.04,Comedy
50,Other,Premium,13.98,56,Oceania,Mobile,17.99,1,Crypto,4,0.25,Horror
54,Male,Standard,9.78,56,Africa,Mobile,13.99,0,Debit Card,5,0.17,Documentary
34,Female,Basic,16.43,56,Europe,TV,8.99,1,Debit Card,2,0.29,Romance
30,Other,Basic,0.28,56,Africa,Mobile,8.99,1,PayPal,2,0.0,Horror
44,Other,Basic,3.53,56,North America,Desktop,8.99,1,Crypto,1,0.06,Comedy
51,Male,Basic,14.3,56,Europe,Mobile,8.99,1,Gift Card,1,0.25,Action
47,Other,Basic,1.71,56,Oceania,TV,8.99,1,Crypto,3,0.03,Comedy
27,Other,Standard,3.92,56,Oceania,Desktop,13.99,1,Debit Card,1,0.07,Drama
47,Other,Standard,2.92,56,South America,Mobile,13.99,1,Debit Card,5,0.05,Drama
60,Female,Premium,16.05,56,North America,Laptop,17.99,0,PayPal,4,0.28,Documentary
44,Male,Premium,30.04,56,Asia,Mobile,17.99,0,Debit Card,5,0.53,Romance
47,Male,Premium,3.78,56,Oceania,Laptop,17.99,1,Debit Card,3,0.07,Documentary
30,Female,Basic,1.6,56,Europe,Desktop,8.99,1,Debit Card,2,0.03,Horror
29,Other,Standard,2.33,56,Asia,Desktop,13.99,1,Crypto,2,0.04,Sci-Fi
23,Female,Premium,23.6,56,South America,TV,17.99,0,PayPal,4,0.41,Sci-Fi
47,Other,Basic,14.58,56,Asia,Desktop,8.99,1,Credit Card,3,0.26,Documentary
52,Other,Basic,13.94,56,Asia,Desktop,8.99,1,PayPal,3,0.24,Documentary
50,Other,Premium,12.5,56,Asia,Tablet,17.99,0,Credit Card,5,0.22,Action
63,Male,Premium,0.3,56,Oceania,Mobile,17.99,1,Crypto,3,0.01,Horror
38,Female,Standard,7.34,56,Europe,TV,13.99,1,Gift Card,4,0.13,Romance
35,Other,Basic,0.57,56,South America,Mobile,8.99,1,PayPal,2,0.01,Comedy
41,Male,Premium,4.41,56,Africa,TV,17.99,1,Gift Card,2,0.08,Horror
62,Other,Premium,7.68,56,Europe,Laptop,17.99,1,PayPal,2,0.13,Horror
27,Other,Premium,46.88,56,Oceania,TV,17.99,0,Crypto,3,0.82,Drama
18,Other,Standard,16.81,56,Oceania,Tablet,13.99,1,Credit Card,2,0.29,Drama
46,Other,Premium,30.01,56,North America,Mobile,17.99,0,Gift Card,5,0.53,Romance
27,Female,Standard,19.23,56,North America,Tablet,13.99,1,Gift Card,2,0.34,Romance
59,Female,Standard,6.25,56,Africa,Desktop,13.99,0,Debit Card,4,0.11,Romance
56,Female,Premium,10.22,56,Africa,TV,17.99,0,Debit Card,5,0.18,Drama
59,Female,Standard,23.07,56,North America,TV,13.99,0,Credit Card,2,0.4,Romance
38,Male,Premium,29.84,56,South America,Desktop,17.99,0,Credit Card,4,0.52,Drama
31,Male,Basic,11.88,56,Africa,Tablet,8.99,1,Debit Card,5,0.21,Sci-Fi
26,Other,Standard,1.24,56,Asia,TV,13.99,1,Debit Card,1,0.02,Sci-Fi
59,Male,Premium,4.9,56,Oceania,Laptop,17.99,1,Crypto,4,0.09,Documentary
70,Female,Standard,2.21,56,Europe,Tablet,13.99,1,Gift Card,5,0.04,Documentary
38,Female,Basic,33.5,56,Asia,Laptop,8.99,0,PayPal,2,0.59,Action
51,Female,Standard,18.3,56,Africa,TV,13.99,1,Debit Card,3,0.32,Horror
64,Female,Premium,1.22,56,Asia,Desktop,17.99,1,Crypto,1,0.02,Comedy
49,Female,Standard,10.83,56,Europe,Mobile,13.99,1,Gift Card,1,0.19,Sci-Fi
30,Male,Premium,5.43,56,Africa,TV,17.99,1,Gift Card,4,0.1,Documentary
26,Male,Standard,2.48,56,Asia,Laptop,13.99,1,Credit Card,4,0.04,Documentary
47,Male,Premium,20.61,56,Oceania,Desktop,17.99,0,Credit Card,1,0.36,Romance
63,Other,Basic,18.77,56,South America,Mobile,8.99,1,Crypto,2,0.33,Sci-Fi
38,Male,Basic,15.32,56,Europe,Mobile,8.99,1,Crypto,2,0.27,Action
28,Male,Basic,3.72,56,Asia,Laptop,8.99,1,Debit Card,3,0.07,Horror
54,Other,Premium,9.8,56,North America,Tablet,17.99,1,Crypto,4,0.17,Romance
44,Other,Standard,10.18,56,North America,Laptop,13.99,1,Debit Card,3,0.18,Romance
69,Male,Basic,24.18,56,Europe,Laptop,8.99,1,Gift Card,2,0.42,Romance
69,Male,Premium,9.8,56,Oceania,TV,17.99,1,Gift Card,2,0.17,Documentary
22,Other,Standard,1.04,56,Africa,Desktop,13.99,1,PayPal,3,0.02,Comedy
61,Other,Standard,8.12,56,Africa,TV,13.99,0,Credit Card,4,0.14,Horror
24,Other,Standard,0.72,56,South America,TV,13.99,1,Crypto,2,0.01,Romance
66,Other,Standard,16.52,56,Asia,Desktop,13.99,1,Gift Card,5,0.29,Sci-Fi
54,Other,Basic,7.19,56,North America,Desktop,8.99,1,Gift Card,2,0.13,Romance
19,Other,Premium,8.11,56,North America,Laptop,17.99,0,PayPal,5,0.14,Horror
61,Male,Standard,5.61,56,Europe,Laptop,13.99,1,Debit Card,1,0.1,Horror
56,Other,Standard,4.09,56,Europe,TV,13.99,1,PayPal,3,0.07,Romance
20,Female,Standard,13.2,56,Asia,Mobile,13.99,1,Debit Card,2,0.23,Romance
70,Male,Premium,15.73,56,North America,Mobile,17.99,1,Crypto,3,0.28,Drama
43,Other,Standard,38.84,56,Europe,Mobile,13.99,0,Debit Card,4,0.68,Romance
63,Other,Standard,1.77,56,North America,Mobile,13.99,1,Debit Card,5,0.03,Horror
47,Male,Premium,37.49,56,South America,Tablet,17.99,0,Crypto,5,0.66,Sci-Fi
61,Male,Basic,47.74,56,Europe,Mobile,8.99,0,Crypto,2,0.84,Documentary
44,Female,Basic,9.35,56,Africa,Tablet,8.99,1,Crypto,5,0.16,Sci-Fi
19,Male,Basic,9.09,56,South America,Laptop,8.99,1,Credit Card,3,0.16,Romance
43,Male,Premium,11.84,56,Africa,Mobile,17.99,0,Credit Card,5,0.21,Sci-Fi
45,Other,Premium,2.59,56,Europe,Tablet,17.99,1,PayPal,3,0.05,Drama
64,Other,Standard,3.68,55,South America,Mobile,13.99,1,Crypto,5,0.07,Comedy
33,Male,Standard,6.6,55,Europe,Desktop,13.99,1,Gift Card,2,0.12,Documentary
50,Other,Basic,7.86,55,Asia,TV,8.99,1,Gift Card,1,0.14,Drama
31,Female,Standard,0.96,55,North America,Laptop,13.99,1,Crypto,3,0.02,Action
62,Female,Standard,26.88,55,Asia,TV,13.99,0,PayPal,4,0.48,Romance
28,Female,Premium,4.1,55,Oceania,Desktop,17.99,1,PayPal,2,0.07,Sci-Fi
63,Female,Basic,3.65,55,South America,Desktop,8.99,1,Crypto,5,0.07,Comedy
62,Male,Premium,2.68,55,Africa,TV,17.99,1,Gift Card,1,0.05,Action
63,Male,Standard,8.51,55,South America,Laptop,13.99,1,Gift Card,4,0.15,Sci-Fi
38,Other,Basic,53.06,55,Africa,Laptop,8.99,0,PayPal,4,0.95,Horror
59,Female,Basic,2.44,55,Africa,Tablet,8.99,1,Crypto,1,0.04,Comedy
67,Male,Premium,13.19,55,South America,Desktop,17.99,1,Crypto,3,0.24,Comedy
36,Male,Premium,0.98,55,Oceania,Mobile,17.99,1,Debit Card,2,0.02,Comedy
59,Female,Standard,26.45,55,Oceania,Laptop,13.99,0,PayPal,4,0.47,Comedy
69,Female,Standard,2.48,55,South America,Laptop,13.99,1,Gift Card,1,0.04,Romance
23,Male,Basic,4.64,55,Europe,TV,8.99,1,Credit Card,1,0.08,Documentary
28,Female,Premium,27.06,55,North America,Tablet,17.99,0,Debit Card,4,0.48,Action
24,Male,Premium,1.12,55,Asia,Tablet,17.99,1,Crypto,5,0.02,Documentary
56,Female,Standard,23.82,55,South America,Laptop,13.99,0,Debit Card,5,0.43,Documentary
36,Male,Premium,22.32,55,Asia,TV,17.99,0,Gift Card,3,0.4,Drama
57,Female,Standard,16.97,55,Asia,TV,13.99,1,Gift Card,4,0.3,Comedy
54,Female,Standard,8.41,55,North America,Mobile,13.99,1,Crypto,4,0.15,Sci-Fi
47,Male,Premium,9.82,55,North America,Mobile,17.99,0,Debit Card,5,0.18,Drama
67,Female,Premium,4.01,55,South America,Laptop,17.99,1,Debit Card,4,0.07,Drama
25,Female,Basic,18.4,55,Asia,TV,8.99,1,Debit Card,4,0.33,Drama
20,Male,Basic,24.77,55,North America,Mobile,8.99,0,Debit Card,4,0.44,Documentary
34,Female,Standard,3.85,55,South America,Desktop,13.99,1,Gift Card,3,0.07,Romance
68,Female,Premium,10.27,55,North America,Tablet,17.99,0,PayPal,4,0.18,Horror
51,Other,Standard,1.14,55,Asia,Laptop,13.99,1,Crypto,1,0.02,Drama
49,Female,Basic,7.02,55,South America,Mobile,8.99,1,Gift Card,3,0.13,Drama
48,Other,Basic,0.75,55,North America,Laptop,8.99,1,PayPal,5,0.01,Action
70,Male,Basic,6.66,55,Oceania,Desktop,8.99,1,Gift Card,4,0.12,Romance
33,Other,Standard,59.71,55,Asia,Desktop,13.99,0,Credit Card,5,1.07,Documentary
56,Female,Basic,8.3,55,Asia,TV,8.99,1,PayPal,3,0.15,Comedy
63,Male,Basic,4.09,55,South America,Desktop,8.99,1,Credit Card,1,0.07,Romance
37,Other,Basic,13.86,55,Oceania,Mobile,8.99,1,PayPal,2,0.25,Romance
61,Female,Basic,12.93,55,Oceania,Tablet,8.99,1,Debit Card,4,0.23,Sci-Fi
58,Female,Premium,25.6,55,Asia,Tablet,17.99,0,PayPal,1,0.46,Action
37,Female,Premium,7.79,55,Asia,Desktop,17.99,1,Debit Card,2,0.14,Documentary
30,Other,Premium,15.15,55,South America,TV,17.99,1,Credit Card,3,0.27,Comedy
30,Other,Basic,14.86,55,Oceania,Desktop,8.99,1,Debit Card,2,0.27,Documentary
34,Other,Standard,26.66,55,North America,Desktop,13.99,0,PayPal,2,0.48,Comedy
65,Male,Standard,5.46,55,South America,Tablet,13.99,1,PayPal,2,0.1,Sci-Fi
48,Other,Premium,6.53,55,Asia,Mobile,17.99,1,Gift Card,2,0.12,Documentary
36,Other,Basic,1.82,55,Europe,Laptop,8.99,1,PayPal,2,0.03,Sci-Fi
70,Male,Standard,10.5,55,South America,Mobile,13.99,0,Debit Card,5,0.19,Horror
39,Female,Premium,1.86,55,Oceania,Laptop,17.99,1,Debit Card,3,0.03,Documentary
59,Other,Premium,0.95,55,South America,Desktop,17.99,1,Crypto,4,0.02,Comedy
26,Female,Basic,0.11,55,South America,Laptop,8.99,1,Crypto,4,0.0,Sci-Fi
30,Other,Premium,1.37,55,North America,Mobile,17.99,1,Debit Card,1,0.02,Horror
62,Male,Standard,9.15,55,North America,Tablet,13.99,1,Gift Card,5,0.16,Sci-Fi
53,Other,Standard,3.68,55,Oceania,Tablet,13.99,1,PayPal,1,0.07,Documentary
40,Female,Standard,30.74,55,Oceania,Tablet,13.99,0,Crypto,3,0.55,Drama
42,Male,Premium,3.49,55,Oceania,Tablet,17.99,1,Gift Card,4,0.06,Horror
62,Female,Basic,26.62,55,Europe,TV,8.99,0,Debit Card,4,0.48,Action
28,Female,Basic,2.66,55,Africa,Laptop,8.99,1,Crypto,5,0.05,Action
68,Male,Standard,28.44,55,Europe,Laptop,13.99,0,Crypto,3,0.51,Romance
26,Other,Standard,4.42,55,Asia,Laptop,13.99,1,PayPal,4,0.08,Horror
59,Male,Standard,4.14,55,South America,Desktop,13.99,1,Crypto,5,0.07,Horror
32,Other,Standard,14.48,55,Europe,Tablet,13.99,0,Debit Card,5,0.26,Action
51,Female,Basic,17.62,55,Asia,Laptop,8.99,1,Debit Card,4,0.31,Comedy
53,Female,Basic,0.01,55,Africa,Mobile,8.99,1,PayPal,3,0.0,Documentary
39,Female,Premium,11.83,55,South America,Laptop,17.99,1,Gift Card,3,0.21,Action
25,Other,Basic,2.2,55,North America,Tablet,8.99,1,Gift Card,4,0.04,Romance
27,Male,Premium,6.31,55,Africa,Tablet,17.99,0,PayPal,4,0.11,Comedy
47,Female,Standard,40.12,55,Africa,Desktop,13.99,0,PayPal,1,0.72,Action
49,Other,Basic,53.75,55,North America,Mobile,8.99,0,Credit Card,3,0.96,Sci-Fi
22,Male,Premium,18.97,55,North America,Tablet,17.99,1,Credit Card,2,0.34,Romance
50,Male,Basic,34.91,55,South America,Tablet,8.99,0,PayPal,1,0.62,Drama
24,Other,Basic,5.28,55,South America,Tablet,8.99,1,Credit Card,4,0.09,Horror
47,Male,Basic,6.54,55,Africa,Mobile,8.99,1,PayPal,2,0.12,Comedy
56,Other,Standard,10.6,55,Oceania,Laptop,13.99,1,Credit Card,1,0.19,Sci-Fi
20,Female,Standard,22.67,55,Europe,Tablet,13.99,1,Gift Card,1,0.4,Documentary
23,Female,Basic,25.79,55,Asia,Tablet,8.99,1,Debit Card,2,0.46,Action
23,Other,Basic,28.57,55,Oceania,Desktop,8.99,0,PayPal,3,0.51,Drama
38,Other,Standard,1.24,55,Europe,TV,13.99,1,Credit Card,5,0.02,Horror
48,Female,Basic,4.59,55,South America,Tablet,8.99,1,Debit Card,1,0.08,Drama
51,Male,Basic,1.56,55,North America,Mobile,8.99,1,Crypto,3,0.03,Action
50,Male,Basic,4.3,54,North America,Tablet,8.99,1,PayPal,5,0.08,Action
23,Other,Standard,9.6,54,Asia,Laptop,13.99,1,Gift Card,4,0.17,Action
28,Other,Premium,6.79,54,Oceania,Tablet,17.99,1,PayPal,1,0.12,Horror
26,Female,Basic,11.07,54,Europe,Laptop,8.99,1,Credit Card,4,0.2,Drama
29,Other,Standard,3.2,54,Asia,Laptop,13.99,1,Gift Card,2,0.06,Documentary
21,Other,Premium,9.85,54,South America,Desktop,17.99,1,Debit Card,1,0.18,Action
38,Male,Standard,18.9,54,Africa,Tablet,13.99,1,Gift Card,4,0.34,Horror
53,Male,Basic,3.37,54,South America,Desktop,8.99,1,PayPal,5,0.06,Comedy
28,Female,Basic,2.63,54,Europe,TV,8.99,1,Credit Card,4,0.05,Action
23,Male,Premium,12.6,54,Asia,TV,17.99,1,Crypto,1,0.23,Documentary
42,Male,Standard,4.11,54,Asia,Mobile,13.99,1,Debit Card,1,0.07,Sci-Fi
41,Female,Basic,8.14,54,Europe,Mobile,8.99,1,Gift Card,5,0.15,Romance
45,Female,Premium,8.05,54,Africa,TV,17.99,1,Crypto,3,0.15,Action
30,Other,Premium,12.88,54,Oceania,Desktop,17.99,1,Gift Card,4,0.23,Documentary
39,Other,Premium,13.51,54,Oceania,Tablet,17.99,0,PayPal,4,0.25,Drama
66,Male,Premium,42.58,54,North America,Desktop,17.99,0,Credit Card,3,0.77,Romance
26,Other,Standard,12.76,54,Asia,Desktop,13.99,0,Credit Card,4,0.23,Romance
54,Other,Basic,0.5,54,Asia,Desktop,8.99,1,Crypto,1,0.01,Comedy
62,Male,Standard,3.95,54,Oceania,TV,13.99,1,Debit Card,4,0.07,Drama
47,Female,Basic,6.39,54,Asia,TV,8.99,1,Crypto,4,0.12,Documentary
36,Female,Standard,15.28,54,North America,Tablet,13.99,1,Crypto,4,0.28,Drama
35,Other,Premium,5.39,54,South America,TV,17.99,1,Debit Card,1,0.1,Comedy
61,Female,Premium,41.68,54,Africa,Laptop,17.99,0,Crypto,3,0.76,Action
69,Other,Premium,8.09,54,Asia,Desktop,17.99,1,PayPal,2,0.15,Romance
69,Female,Premium,5.48,54,North America,Laptop,17.99,1,Gift Card,5,0.1,Action
23,Female,Standard,6.25,54,North America,TV,13.99,0,PayPal,4,0.11,Documentary
52,Female,Standard,1.69,54,South America,Laptop,13.99,1,Debit Card,3,0.03,Documentary
47,Female,Standard,1.23,54,Asia,TV,13.99,1,Crypto,1,0.02,Documentary
65,Male,Basic,4.2,54,North America,Mobile,8.99,1,Crypto,4,0.08,Documentary
29,Female,Premium,0.19,54,Europe,Mobile,17.99,1,PayPal,2,0.0,Drama
29,Other,Premium,4.19,54,South America,Desktop,17.99,1,Credit Card,1,0.08,Sci-Fi
55,Female,Premium,3.72,54,North America,Laptop,17.99,1,Crypto,5,0.07,Action
47,Other,Standard,13.83,54,Africa,Mobile,13.99,1,Gift Card,3,0.25,Documentary
68,Male,Premium,19.91,54,Europe,Mobile,17.99,1,Gift Card,3,0.36,Horror
38,Female,Basic,3.49,54,Asia,Tablet,8.99,1,PayPal,5,0.06,Horror
52,Female,Basic,22.21,54,Oceania,TV,8.99,1,Credit Card,1,0.4,Romance
55,Other,Standard,2.59,54,Europe,Desktop,13.99,1,Gift Card,3,0.05,Sci-Fi
36,Male,Standard,37.54,54,Europe,TV,13.99,0,PayPal,2,0.68,Romance
52,Female,Premium,2.69,54,South America,Mobile,17.99,1,Crypto,3,0.05,Sci-Fi
25,Female,Standard,9.64,54,Oceania,TV,13.99,1,Credit Card,3,0.18,Drama
57,Other,Basic,4.59,54,Africa,TV,8.99,1,PayPal,4,0.08,Documentary
36,Male,Premium,2.13,54,Oceania,Laptop,17.99,1,Debit Card,3,0.04,Drama
18,Male,Standard,3.49,54,Oceania,Laptop,13.99,1,Crypto,3,0.06,Sci-Fi
46,Male,Standard,8.79,54,South America,Mobile,13.99,1,PayPal,1,0.16,Romance
65,Male,Basic,0.71,54,Oceania,Laptop,8.99,1,Crypto,3,0.01,Documentary
22,Male,Standard,17.8,54,North America,Desktop,13.99,1,Debit Card,1,0.32,Action
24,Other,Basic,3.05,54,Oceania,Desktop,8.99,1,Gift Card,3,0.06,Drama
40,Other,Standard,7.48,54,Africa,Tablet,13.99,1,Debit Card,1,0.14,Comedy
67,Female,Premium,2.34,54,South America,Mobile,17.99,1,Credit Card,4,0.04,Documentary
70,Other,Standard,4.75,54,Europe,Mobile,13.99,1,Gift Card,3,0.09,Romance
39,Female,Basic,6.52,54,Asia,TV,8.99,1,PayPal,4,0.12,Romance
55,Female,Premium,1.66,54,Oceania,TV,17.99,1,PayPal,4,0.03,Drama
37,Other,Basic,18.15,54,North America,Desktop,8.99,1,Debit Card,1,0.33,Sci-Fi
50,Female,Standard,3.58,54,Europe,Tablet,13.99,1,Credit Card,4,0.07,Romance
29,Male,Standard,11.46,54,North America,Laptop,13.99,1,Gift Card,4,0.21,Drama
70,Other,Basic,1.33,54,Oceania,TV,8.99,1,Crypto,5,0.02,Romance
62,Female,Basic,16.1,54,Africa,TV,8.99,1,PayPal,2,0.29,Documentary
29,Female,Basic,1.46,54,Europe,TV,8.99,1,Crypto,3,0.03,Sci-Fi
53,Male,Premium,6.61,54,Europe,Laptop,17.99,1,PayPal,2,0.12,Comedy
64,Female,Premium,6.41,54,Europe,Mobile,17.99,1,Gift Card,1,0.12,Romance
38,Female,Premium,15.94,54,Oceania,Desktop,17.99,1,Crypto,2,0.29,Action
25,Female,Basic,22.29,54,Africa,Mobile,8.99,0,Credit Card,5,0.41,Documentary
25,Female,Basic,13.15,54,North America,TV,8.99,1,Gift Card,5,0.24,Action
31,Other,Premium,21.92,54,Asia,TV,17.99,0,PayPal,3,0.4,Documentary
65,Female,Basic,2.99,54,South America,Laptop,8.99,1,Crypto,1,0.05,Drama
49,Other,Premium,19.67,54,Europe,Mobile,17.99,0,Credit Card,5,0.36,Documentary
27,Male,Premium,11.44,54,South America,Laptop,17.99,1,Crypto,3,0.21,Horror
48,Female,Standard,0.81,54,North America,Mobile,13.99,1,Credit Card,1,0.01,Action
58,Female,Premium,0.14,54,Asia,Laptop,17.99,1,Debit Card,3,0.0,Horror
70,Other,Standard,18.5,54,Oceania,Mobile,13.99,0,Debit Card,4,0.34,Action
48,Male,Premium,23.03,54,North America,Desktop,17.99,0,Credit Card,4,0.42,Documentary
45,Female,Premium,11.99,54,North America,Desktop,17.99,1,Credit Card,2,0.22,Horror
20,Female,Standard,5.68,54,North America,TV,13.99,1,Gift Card,3,0.1,Sci-Fi
21,Male,Basic,24.86,54,North America,TV,8.99,1,PayPal,2,0.45,Comedy
58,Female,Standard,2.53,54,Europe,Desktop,13.99,1,Gift Card,5,0.05,Sci-Fi
39,Male,Premium,9.78,54,Africa,Desktop,17.99,0,Credit Card,4,0.18,Romance
37,Other,Basic,20.45,54,Asia,Desktop,8.99,0,Debit Card,4,0.37,Action
59,Other,Basic,2.58,54,Oceania,Laptop,8.99,1,Credit Card,4,0.05,Romance
27,Male,Standard,7.3,54,South America,TV,13.99,1,Credit Card,3,0.13,Action
69,Female,Premium,6.95,54,Europe,Desktop,17.99,0,Debit Card,5,0.13,Action
22,Other,Premium,42.86,54,South America,Mobile,17.99,0,Gift Card,4,0.78,Action
27,Male,Standard,5.32,54,Europe,Desktop,13.99,0,PayPal,4,0.1,Drama
55,Female,Standard,14.39,54,Oceania,TV,13.99,1,Credit Card,3,0.26,Romance
34,Male,Standard,10.55,54,Asia,Tablet,13.99,0,PayPal,5,0.19,Sci-Fi
27,Female,Standard,1.04,54,South America,Tablet,13.99,1,Crypto,3,0.02,Romance
52,Other,Basic,0.4,54,Europe,Desktop,8.99,1,Debit Card,1,0.01,Romance
35,Other,Standard,0.23,54,Asia,Desktop,13.99,1,Gift Card,5,0.0,Drama
38,Female,Basic,39.29,54,North America,TV,8.99,0,Credit Card,5,0.71,Romance
47,Male,Standard,3.71,54,South America,Desktop,13.99,1,Crypto,5,0.07,Action
49,Male,Standard,19.77,54,North America,TV,13.99,0,Debit Card,4,0.36,Action
38,Female,Premium,4.12,54,Oceania,Tablet,17.99,1,Gift Card,1,0.07,Romance
59,Female,Premium,1.7,54,Oceania,TV,17.99,1,Crypto,3,0.03,Romance
28,Other,Premium,0.68,53,North America,Laptop,17.99,1,Crypto,1,0.01,Comedy
63,Female,Standard,45.57,53,Europe,Desktop,13.99,0,Debit Card,4,0.84,Romance
37,Male,Premium,8.02,53,North America,Tablet,17.99,1,Gift Card,4,0.15,Comedy
54,Other,Standard,5.57,53,Europe,TV,13.99,1,Crypto,5,0.1,Documentary
69,Male,Premium,11.8,53,Oceania,Tablet,17.99,1,Crypto,5,0.22,Comedy
44,Other,Standard,12.56,53,North America,Laptop,13.99,1,Crypto,3,0.23,Action
33,Female,Premium,0.06,53,North America,Desktop,17.99,1,PayPal,3,0.0,Horror
47,Other,Basic,5.91,53,North America,Desktop,8.99,1,Credit Card,2,0.11,Sci-Fi
69,Other,Premium,3.66,53,Oceania,TV,17.99,1,Crypto,4,0.07,Sci-Fi
47,Male,Premium,3.88,53,North America,Mobile,17.99,1,Crypto,5,0.07,Documentary
48,Male,Premium,7.18,53,Asia,Tablet,17.99,0,Debit Card,4,0.13,Comedy
36,Male,Premium,6.16,53,Europe,Mobile,17.99,0,Credit Card,4,0.11,Sci-Fi
40,Female,Premium,3.91,53,Europe,Mobile,17.99,1,PayPal,4,0.07,Action
29,Other,Premium,16.95,53,Africa,Mobile,17.99,1,PayPal,3,0.31,Romance
66,Male,Basic,8.01,53,Europe,Tablet,8.99,1,Credit Card,1,0.15,Comedy
67,Other,Basic,10.82,53,South America,TV,8.99,1,Gift Card,5,0.2,Sci-Fi
43,Male,Standard,8.99,53,North America,Laptop,13.99,1,Crypto,1,0.17,Action
36,Male,Premium,3.24,53,South America,Desktop,17.99,1,PayPal,1,0.06,Drama
68,Female,Premium,27.23,53,North America,Desktop,17.99,0,Gift Card,3,0.5,Documentary
53,Male,Basic,7.21,53,North America,Mobile,8.99,1,Credit Card,3,0.13,Comedy
38,Female,Basic,3.08,53,North America,Desktop,8.99,1,Gift Card,2,0.06,Comedy
70,Male,Standard,29.3,53,Asia,Laptop,13.99,0,PayPal,3,0.54,Drama
54,Male,Standard,15.65,53,Oceania,Tablet,13.99,1,Gift Card,2,0.29,Sci-Fi
60,Male,Premium,10.71,53,South America,Desktop,17.99,1,Credit Card,1,0.2,Documentary
70,Female,Basic,2.46,53,South America,Laptop,8.99,1,Crypto,1,0.05,Drama
63,Other,Basic,36.14,53,Europe,Mobile,8.99,0,Credit Card,4,0.67,Drama
20,Female,Premium,27.16,53,South America,Tablet,17.99,0,Credit Card,1,0.5,Documentary
50,Other,Basic,25.08,53,South America,Desktop,8.99,0,Credit Card,5,0.46,Drama
58,Male,Premium,26.15,53,South America,Desktop,17.99,0,Credit Card,1,0.48,Romance
18,Female,Basic,13.51,53,North America,Laptop,8.99,1,Debit Card,4,0.25,Documentary
26,Other,Standard,20.49,53,Oceania,Laptop,13.99,0,Gift Card,5,0.38,Sci-Fi
50,Female,Premium,3.81,53,Europe,Mobile,17.99,1,Gift Card,1,0.07,Sci-Fi
57,Male,Basic,5.09,53,Europe,Desktop,8.99,1,Crypto,2,0.09,Sci-Fi
68,Female,Premium,15.56,53,Africa,Laptop,17.99,1,Crypto,3,0.29,Documentary
57,Other,Standard,45.93,53,North America,Desktop,13.99,0,Credit Card,2,0.85,Drama
21,Other,Premium,6.27,53,North America,Desktop,17.99,1,Crypto,5,0.12,Romance
53,Female,Standard,21.38,53,Oceania,Tablet,13.99,0,Credit Card,5,0.4,Documentary
63,Male,Standard,5.16,53,North America,Desktop,13.99,0,Debit Card,5,0.1,Romance
48,Male,Premium,4.15,53,Africa,Laptop,17.99,1,Credit Card,4,0.08,Documentary
51,Female,Premium,35.22,53,Asia,Laptop,17.99,0,PayPal,5,0.65,Documentary
34,Other,Standard,33.38,53,Africa,TV,13.99,0,Debit Card,5,0.62,Romance
22,Male,Standard,7.67,53,South America,TV,13.99,1,Crypto,3,0.14,Documentary
20,Male,Premium,7.81,53,Oceania,TV,17.99,1,Gift Card,4,0.14,Romance
47,Other,Premium,3.99,53,Africa,Mobile,17.99,1,Gift Card,2,0.07,Sci-Fi
39,Other,Basic,10.6,53,North America,Laptop,8.99,1,PayPal,3,0.2,Comedy
57,Other,Premium,7.31,53,Oceania,Tablet,17.99,1,PayPal,3,0.14,Romance
68,Female,Basic,15.56,53,Asia,Mobile,8.99,1,PayPal,5,0.29,Horror
25,Male,Basic,14.39,53,North America,Tablet,8.99,1,Gift Card,4,0.27,Documentary
54,Other,Premium,6.83,53,Oceania,TV,17.99,0,Debit Card,4,0.13,Documentary
20,Other,Standard,3.19,53,South America,Tablet,13.99,1,Gift Card,4,0.06,Sci-Fi
51,Other,Premium,12.41,53,Asia,Laptop,17.99,1,Gift Card,3,0.23,Romance
56,Other,Premium,3.41,53,Asia,Tablet,17.99,1,PayPal,4,0.06,Horror
